datetime,underlying_price,NIFTY27JAN2625200CE,NIFTY27JAN2625300CE,NIFTY27JAN2625400CE,NIFTY27JAN2625500CE,NIFTY27JAN2625600CE,NIFTY27JAN2625700CE,NIFTY27JAN2625800CE,NIFTY27JAN2625900CE,NIFTY27JAN2626000CE,NIFTY27JAN2626100CE,NIFTY27JAN2626200CE,NIFTY27JAN2626300CE,NIFTY27JAN2626400CE,NIFTY27JAN2626500CE,NIFTY27JAN2623800PE,NIFTY27JAN2623900PE,NIFTY27JAN2624000PE,NIFTY27JAN2624100PE,NIFTY27JAN2624200PE,NIFTY27JAN2624300PE,NIFTY27JAN2624400PE,NIFTY27JAN2624500PE,NIFTY27JAN2624600PE,NIFTY27JAN2624700PE,NIFTY27JAN2624800PE,NIFTY27JAN2624900PE,NIFTY27JAN2625000PE,NIFTY27JAN2625100PE
09-01-2026 14:40,25650.4,0.12434436363637147,0.11901,0.11374,0.1103,0.1068718657699799,0.10393,0.10153,0.09975034332020105,0.09863,0.09816355097539319,0.098,0.09876,0.1000524945193983,0.10194,0.17210249999989102,0.1685,0.16305,0.15801,0.15037,0.14286,0.13719,0.13241,0.12612,0.12102,0.11697,0.11206,0.10843,0.10422
09-01-2026 14:45,25668.25,0.11893,0.11431082618967334,0.11041,0.10761,0.10460944502803511,0.1021,0.09986,0.09815,0.0978,0.09646,0.09693,0.09755,0.09897,0.10073,0.17396,0.16722,0.16383,0.1562,0.1508,0.14406,0.13782,0.13230009947926313,0.1268801646597445,0.12162,0.11754,0.11257,0.109,0.10484
09-01-2026 14:50,25663.45,0.11923,0.1159,0.11115,0.10822,0.10457,0.10245,0.10011,0.09834,0.09731702756135381,0.09664,0.09701,0.09792597201291597,0.09928,0.10092,0.17416,0.16922626635217558,0.16363,0.15667,0.15093,0.14334,0.13817,0.13298,0.12678,0.1217,0.11772,0.11271,0.10912,0.10492
09-01-2026 14:55,25674.9,0.11822,0.1133,0.10902,0.1054,0.10303255002572921,0.10099,0.09814,0.09737430119152948,0.09696,0.09556,0.0958,0.09655,0.09819,0.10004,0.17375,0.1681190654285978,0.16226140542707768,0.15674,0.15109,0.14426,0.13849,0.13284,0.12678,0.12179,0.11738382349380078,0.11291,0.10919,0.10506
09-01-2026 15:00,25668.55,0.12334,0.11686,0.11263315692441395,0.10907,0.10562159124041397,0.10248400878858092,0.09998068051089251,0.09847,0.09805,0.09666,0.09714,0.09787,0.09934,0.10118249999998952,0.17385,0.16679,0.16157255816324162,0.15668,0.15036,0.14358968237393688,0.13746,0.1327,0.12641,0.12116,0.11678,0.11209,0.10836,0.10429
09-01-2026 15:05,25679.0,0.12261,0.11496,0.11263,0.10917,0.10546025913437494,0.10242,0.1002,0.0985,0.09781,0.09643,0.09701,0.09746,0.09913,0.10100749999996239,0.17315,0.16824,0.16306,0.15652,0.14992267005234466,0.14364459245091288,0.13757,0.13236,0.12621,0.1212,0.1166,0.11165,0.10691999999999924,0.10218199999999955
09-01-2026 15:10,25688.85,0.11771000000002019,0.11582,0.11321,0.10988,0.10583,0.10386,0.10089,0.09887,0.098,0.09658,0.0969353143668098,0.09724,0.09912,0.10076,0.17261400000000382,0.16743,0.16206270152745336,0.15642,0.15002,0.14398,0.1376,0.1327,0.12695661119097612,0.12124,0.11718,0.11255,0.10914045454544663,0.10617090909090976
09-01-2026 15:15,25690.6,0.11394249999999861,0.1108,0.10787,0.10435,0.10131,0.10057,0.09761,0.0964242058839519,0.09563781734174269,0.09521,0.09612,0.09663,0.09878,0.10097,0.17363,0.16809,0.16381,0.15799,0.1513139600211991,0.14500656646132687,0.13885,0.1333765917905133,0.12782,0.12331580321085453,0.11865,0.11466270155932065,0.11073,0.10651
09-01-2026 15:20,25695.2,0.12407665829145742,0.11800904522613109,0.11336,0.10723,0.10479864852825041,0.10272,0.10032040210022922,0.09868,0.09815,0.09729678968992463,0.09688,0.09766,0.09924,0.10136,0.1736500000000163,0.16844,0.16508,0.15679,0.15261,0.14593,0.14029,0.13487,0.12864,0.12382078015196177,0.11896,0.1143,0.11059,0.1069471818181853
09-01-2026 15:25,25688.2,0.13292,0.12614,0.12044,0.11612073396792424,0.11233,0.10939,0.10641,0.10353,0.10172993200674253,0.10039688108977315,0.09965,0.09992,0.10147,0.10334,0.17462,0.16795,0.16501,0.15909624976638975,0.15260286707462517,0.14643,0.1403928628572375,0.13467,0.12881,0.12288,0.11896,0.11234,0.10955,0.10414
12-01-2026 09:15,25657.45,0.11427749999998582,0.11324,0.11181,0.10923,0.10651,0.10512,0.10354,0.1025,0.10255557902710503,0.10271723616654942,0.10287,0.10466,0.10656,0.10945,0.1905,0.18496,0.17623860462257268,0.16792,0.16397,0.15764,0.15087,0.14559,0.13863,0.13422,0.12931,0.12489663603304452,0.1207,0.11627
12-01-2026 09:20,25594.15,0.1258998181818285,0.12206,0.1163,0.1162,0.11380602023277449,0.1116,0.10967890669703262,0.10867,0.10825,0.10783,0.10912,0.11053,0.11293,0.11619,0.18837,0.18215,0.17641,0.17045,0.16300148080379528,0.15582,0.14937,0.14418,0.13863726180007496,0.13308,0.12819422992028612,0.12372,0.11920914572863595,0.11500100502511401
12-01-2026 09:25,25548.3,0.13463,0.13255,0.12451,0.12229,0.1187,0.11659,0.11432325265297924,0.11275,0.11187,0.11185,0.11295610741599421,0.11469,0.11707,0.12066,0.18706,0.18142,0.17544,0.16842,0.16152,0.15484,0.14868,0.1434,0.13738,0.13246278952993798,0.12763,0.12272,0.11844,0.1144
12-01-2026 09:30,25559.65,0.13895590909091116,0.13513,0.13053,0.12762,0.12330787259970977,0.11992,0.11711438037449605,0.11528,0.11424847322499085,0.11364,0.11442,0.11596,0.11845,0.12193,0.18674,0.1811901022332734,0.17491494997381377,0.16872,0.16123,0.1546,0.1487156397623706,0.14294,0.13629,0.1307,0.12579,0.12049,0.11614,0.11154
12-01-2026 09:35,25575.3,0.14006,0.13464,0.12761,0.1248,0.12047,0.11754522170761392,0.1151800565684053,0.11345283181820144,0.1125,0.11211,0.11290219141781947,0.11439,0.11676,0.12017000000002653,0.18503,0.17960086300849337,0.17376,0.16686,0.16,0.15408,0.14815,0.1425739972381171,0.13708799104449157,0.13174539722661102,0.12645,0.12142,0.11688155992713986,0.11271
12-01-2026 09:40,25569.55,0.13287199999998123,0.12814,0.12401061619319025,0.12038,0.11743,0.11497,0.11236,0.11087,0.11045,0.11015,0.11133,0.11332,0.11595,0.1195,0.18611,0.1805640727243134,0.17467,0.1679,0.16147,0.15594,0.14974,0.1448,0.1392998164393805,0.13377038448734246,0.12831,0.12336,0.11915,0.11505
12-01-2026 09:45,25560.8,0.14288,0.13986,0.13543,0.13261,0.12714,0.12351,0.11999,0.11711,0.11605,0.11475,0.11528,0.11638,0.11899499999997687,0.12274699999992578,0.18657,0.18086649019135906,0.17502,0.16911,0.16194,0.15526,0.14912,0.14334,0.13702,0.13124,0.12586225406721605,0.12046,0.11542428246127362,0.1107
12-01-2026 09:50,25588.7,0.13697,0.13079,0.12651593372838582,0.12282,0.11879,0.11587,0.1133,0.1116365505796072,0.11045382964600708,0.10979,0.11073,0.11209,0.11424,0.11756,0.18788,0.18272,0.17674,0.17095,0.16343,0.1574,0.1512,0.14596,0.13945,0.13402,0.12872,0.12356,0.11905552169062537,0.11512
12-01-2026 09:55,25588.5,0.12519,0.11951,0.11636552414329243,0.11372,0.11107,0.10895988681532863,0.10768,0.10683415887093882,0.10652,0.10686,0.10817366046174877,0.11001,0.11282145613995648,0.11653,0.18676750000002684,0.18242,0.17742,0.17095,0.1641,0.15841,0.15246,0.147,0.14067,0.13527,0.13053,0.12529,0.1204199999999962,0.11557199999999002
12-01-2026 10:00,25564.15,0.14420000000004762,0.13787,0.13159,0.12824,0.12398,0.12023395021610289,0.11732,0.11475,0.11375,0.1137821697102304,0.11409774965414893,0.11464,0.11676,0.12025,0.18474,0.18026,0.17374,0.16725,0.1605,0.15419,0.14812,0.14258,0.13552,0.1301,0.12492558971568452,0.11957,0.11465,0.11054
12-01-2026 10:05,25588.7,0.13313,0.12825,0.12214,0.11971,0.11604,0.11335,0.11096,0.10916,0.10861,0.10851,0.10967,0.1111,0.11368,0.11713,0.18794,0.18281444418106566,0.17721,0.17052,0.16393,0.15744697592363308,0.15106,0.14561,0.13996651444128522,0.1341329091238462,0.12843866253254255,0.12301,0.11852,0.11348969230767914
12-01-2026 10:10,25566.95,0.1341,0.127,0.12233,0.11971,0.11642409713150939,0.11383,0.11152,0.10984,0.10919,0.10922,0.11084,0.11281090567719917,0.11528900745354072,0.11835,0.18718,0.18098,0.17482260213072082,0.1687360039498208,0.16279,0.1563,0.15058,0.14488,0.13799,0.13263,0.12756,0.12267420310086677,0.11787,0.11383
12-01-2026 10:15,25557.55,0.14588,0.13846,0.13169,0.12799,0.12354,0.11972,0.11606,0.11398,0.11253,0.11213,0.11258587333116729,0.11392,0.11622200000004312,0.11944163636367833,0.1854349999999627,0.18007,0.17472,0.1676,0.16109,0.15445,0.14828,0.14191749380961277,0.13556,0.12978,0.12439639983526633,0.11929,0.11460942307692434,0.11029878205127908
12-01-2026 10:20,25583.3,0.13146250000000048,0.12801,0.12396,0.12163,0.11793,0.11486,0.11166,0.11001,0.10913,0.10842,0.10982,0.11101,0.11345,0.11604500000000684,0.18773,0.18178,0.17694,0.17023,0.16334202555710586,0.15691,0.1507,0.14521,0.13843,0.13265,0.1275601150063456,0.12243143180078699,0.11752,0.11314
12-01-2026 10:25,25574.15,0.1437174999999833,0.13623,0.12967,0.12376,0.11887,0.11599,0.11346279141341506,0.11140765064219868,0.11000111950401101,0.1095,0.11075,0.11194,0.11423,0.11789,0.1867924999999726,0.18134,0.17618,0.16883,0.1626,0.1562776826083604,0.15016899986577217,0.14418,0.13768,0.13146,0.12617,0.12132487690244745,0.11655,0.11219
12-01-2026 10:30,25584.2,0.12898000000001364,0.12478,0.1213,0.11695,0.11385,0.11154,0.10900533917032364,0.10727,0.10654,0.10672,0.10780798752106223,0.10943,0.11229,0.11575,0.1885,0.18265,0.17719,0.17009,0.16362,0.15743,0.15109,0.1450468999879172,0.13905,0.13309,0.12789,0.12261,0.1185,0.11429
12-01-2026 10:35,25564.75,0.13492,0.1278,0.12367287773218683,0.12019,0.11652,0.11326562669435852,0.11093,0.1091,0.10819,0.108,0.10963,0.11056,0.11315986510685958,0.1173,0.18742,0.18134,0.17634,0.16927,0.16235,0.15578,0.14955,0.14395,0.13777319560726015,0.13153,0.12646,0.12132,0.11691,0.11272
12-01-2026 10:40,25572.4,0.13601,0.12896598159295788,0.12304832829612422,0.11822480167275884,0.11433,0.11195,0.1096,0.1079,0.10715,0.10698,0.10851,0.10977,0.11250974444482109,0.11652,0.18839,0.1817,0.17701,0.1702,0.16316,0.15689,0.15047,0.14502,0.13819,0.13259,0.12758,0.12226,0.11730499999999466,0.11244499999998947
12-01-2026 10:45,25556.8,0.1375,0.13167,0.12703,0.12366,0.119,0.11582,0.11307,0.11089,0.11021799611099231,0.10963,0.11068043204864098,0.11245755554389018,0.11478,0.11859,0.18665,0.1813,0.17556,0.16825,0.16157,0.15509,0.1490087288198289,0.14305,0.13636,0.13061,0.12534,0.11996,0.11528337123954405,0.11122
12-01-2026 10:50,25579.85,0.1222,0.11899,0.11375,0.11155358534539317,0.10982757456177249,0.10858,0.10623,0.1048,0.10456,0.10457,0.10593696043467227,0.10778,0.11086,0.11483,0.18856,0.18344387620302477,0.17769,0.17077,0.16419,0.15771,0.1512,0.14545,0.13918,0.13364,0.12852,0.12353274546440973,0.1187,0.11488
12-01-2026 10:55,25554.9,0.12813,0.12435,0.12022,0.11662309064117128,0.11395,0.1115,0.109,0.10761,0.10696,0.10694,0.10825025230434206,0.1101,0.11296863666999776,0.11692,0.18701,0.18147,0.17512188397100165,0.16896,0.16253,0.156127509355242,0.1500319135955514,0.14384,0.13698,0.13174,0.1269,0.12198654921493654,0.11732,0.11279999999999912
12-01-2026 11:00,25550.75,0.12991133165828828,0.1261,0.1225399487336144,0.11932,0.11574348208762389,0.11307,0.11061,0.10912,0.10860545852551529,0.10824,0.10971,0.11168341847039906,0.11413,0.11807,0.18691399999999803,0.1807,0.17437448881231185,0.16802,0.16163,0.15508,0.14859,0.14233511381680414,0.13622,0.13101,0.12617074829644556,0.12135282847980769,0.1167418486671056,0.11248
12-01-2026 11:05,25538.1,0.13242923076923319,0.12782,0.1236,0.11982769472220647,0.11657220818945647,0.1137834711094658,0.11172,0.10985,0.10916,0.10888,0.1104,0.11198,0.11491,0.11861,0.18486,0.17966,0.1739,0.167040810575503,0.16062,0.15433,0.14776,0.14223,0.13525,0.13020184107298385,0.12502,0.11987,0.11562,0.11145
12-01-2026 11:10,25544.8,0.12776750000002934,0.12331,0.11886,0.11651,0.11347,0.11101,0.10860960227095011,0.10721,0.10708285327901294,0.10691,0.10852,0.11041,0.1133,0.11741,0.18527,0.18024,0.17423,0.16813,0.16113,0.15506,0.14880791228417192,0.14269668535842678,0.13663,0.13121,0.1263,0.1209,0.11679,0.11303
12-01-2026 11:15,25528.8,0.12595,0.1217,0.11849464445568991,0.11598,0.11333,0.11088337517870009,0.10917455554447036,0.10818,0.10776,0.10781,0.10975,0.11188,0.11487,0.11907,0.18365,0.17819,0.17235,0.16591,0.15971,0.15341,0.14744,0.14174,0.1353,0.1302,0.12548,0.12065,0.11628,0.11298
12-01-2026 11:20,25512.25,0.13111,0.12465,0.11983,0.11831,0.11531,0.11282,0.11091,0.10965,0.10944,0.10972,0.11151,0.1133,0.11630408559135186,0.12045,0.18148,0.17667,0.17081,0.16375,0.15824,0.1518,0.14588,0.14013,0.13384,0.12869,0.12392916308851959,0.11902,0.11468,0.11114
12-01-2026 11:25,25509.25,0.12887,0.1246,0.12060638403902418,0.11729,0.11454,0.1123,0.11069,0.10934,0.10911,0.10999,0.11181,0.11361,0.11695,0.12117,0.18254936464088534,0.17614,0.1707,0.16363,0.15726071799212743,0.15127789447824946,0.14553,0.13962,0.13348,0.12847222936154415,0.12353,0.11867,0.11474,0.11088
12-01-2026 11:30,25496.15,0.12283,0.11979,0.11693,0.11543,0.11285,0.11124,0.11003,0.10937,0.10944,0.11028,0.11224,0.11446,0.11778,0.12226,0.18198,0.17621044003904265,0.17026921080523635,0.16462,0.15892,0.15261,0.14665,0.14131,0.13519,0.13044,0.12596,0.12101,0.11711,0.1142
12-01-2026 11:35,25487.1,0.12896,0.12375951002479457,0.11988,0.11806,0.11521827265835632,0.11321,0.11127025059117114,0.11034,0.1103,0.11119,0.1131,0.11494,0.11853,0.12292,0.18093,0.17561,0.17024,0.16314,0.1568046562091406,0.15104,0.145147854447304,0.1394,0.13317,0.1283519826256422,0.12347,0.11922051558441732,0.11508,0.11171
12-01-2026 11:40,25485.45,0.12344699999999342,0.1219449999999922,0.12019,0.11832,0.11599,0.11366,0.11195,0.11111,0.11123,0.11201,0.1137,0.11586,0.11937,0.12385,0.18081,0.17563,0.17025,0.16382,0.15778,0.1516680041564385,0.1459164238550729,0.14013,0.13359,0.12863,0.12393,0.11956,0.11559490413475632,0.11221
12-01-2026 11:45,25476.55,0.13517,0.12957,0.12533,0.12351,0.11952,0.11682,0.11481,0.11361,0.11317,0.11357,0.11488,0.11688,0.11992,0.12409,0.18025,0.17461,0.16924,0.16224,0.15605,0.14943,0.14365,0.13787,0.13125,0.12603,0.12139,0.11699,0.1129,0.10915
12-01-2026 11:50,25491.7,0.1293,0.12492,0.12093,0.11849,0.11542455839093527,0.11342,0.11184624632644077,0.11090088359958797,0.11052,0.111,0.11288,0.11482,0.11826,0.1227,0.18185,0.17591,0.17019,0.16313,0.15692,0.15086,0.14495,0.13939,0.13296,0.12815366412946858,0.12333,0.11901,0.11499,0.11149
12-01-2026 11:55,25495.85,0.13106,0.12537,0.12187,0.11957,0.11614,0.1137154914042805,0.11205,0.11089,0.11097388191572269,0.11102,0.11273,0.11467,0.11789,0.12160249999995187,0.18173,0.17556,0.16946985227740663,0.16363,0.15731,0.15068,0.14477,0.13922,0.13293,0.12779,0.12291,0.11856271498457382,0.11471,0.11123400000000139
12-01-2026 12:00,25499.2,0.12806,0.12433,0.11977,0.11788,0.11466,0.11248,0.11083,0.11003632134735185,0.10963,0.11033,0.11191,0.11395,0.11737,0.1217,0.18155,0.17572,0.1701,0.16327367017845398,0.15677,0.15024,0.14459,0.13903,0.13296,0.12752,0.12279,0.1186432923297059,0.115,0.11203200000002411
12-01-2026 12:05,25507.65,0.13197,0.12643,0.12244,0.1188898776172601,0.11613,0.11407,0.11178366386530848,0.11057,0.11058592116637161,0.11061,0.11212,0.11396,0.11724,0.12139,0.18194,0.1763,0.16966824659626123,0.16326,0.15656,0.14995,0.14383,0.1381,0.13178,0.12652,0.12189,0.1175634038783431,0.11337,0.10923
12-01-2026 12:10,25526.3,0.14473,0.1426,0.13664,0.13244,0.12752,0.12306,0.11983117921124525,0.11725,0.11547,0.11434,0.11538,0.11631,0.11832,0.12241,0.18193718181817076,0.17639,0.17031,0.1638,0.1563222204376638,0.1492,0.14285,0.13669,0.13021,0.12441335853810993,0.11879592768983546,0.1134,0.10874118789629812,0.10445
12-01-2026 12:15,25577.45,0.14302,0.13618,0.13037,0.12711,0.12239,0.11946,0.11592,0.11398740166164084,0.1127,0.11224,0.11272908469448367,0.11361,0.11532,0.11883,0.18443,0.17862,0.17238,0.16537,0.15893,0.15208,0.14584,0.13976,0.13325,0.12715,0.12234,0.11758,0.11315,0.10884000000000427
12-01-2026 12:20,25614.85,0.15144,0.14438331107581984,0.1381,0.13276330349130155,0.12816,0.12403,0.12111,0.11765,0.11628,0.11484,0.11474,0.11538,0.117006766701269,0.11973,0.186,0.17815,0.17464,0.16816,0.16208,0.15542,0.14904669580581226,0.14266,0.136,0.1305652743592755,0.12488,0.11939,0.11495,0.11049281818181278
12-01-2026 12:25,25653.4,0.12506499999989273,0.12728,0.12805,0.12478,0.12093,0.11774,0.11503,0.11288,0.11166,0.11104,0.11111,0.1119679014912548,0.11325,0.11604,0.18872,0.18389,0.17771,0.17116,0.16556,0.15827,0.15227,0.14636,0.14013,0.1342,0.12937332724029732,0.12448,0.12027,0.11551
12-01-2026 12:30,25668.1,0.154,0.14368,0.13897,0.13385301791424054,0.12916,0.1248388960949602,0.1213,0.11878,0.11738,0.11624,0.11566,0.1161,0.11709,0.11898249999996935,0.18615750000000375,0.18248,0.17816,0.17214,0.16583,0.15888,0.1533,0.14792,0.1408,0.13493,0.13010038135861107,0.1252409631352281,0.12038,0.11487
12-01-2026 12:35,25690.5,0.13488,0.12381,0.12445,0.12024,0.11698,0.11468,0.11213,0.11118,0.11017210814416503,0.10965,0.11016,0.11103243765657315,0.11232,0.11471,0.19113,0.18537,0.18081,0.17518,0.16841,0.16217789174272143,0.15617,0.15057,0.14465687611101022,0.13864,0.13428,0.1292871549498092,0.12421,0.11999076923076224
12-01-2026 12:40,25684.35,0.15507,0.1490888154158221,0.14347,0.1376381594347055,0.13275,0.12895,0.12453,0.12115,0.1195293075686375,0.11829,0.11756980369351479,0.11716,0.11832,0.11999,0.18826,0.1849,0.17793,0.17149,0.1654,0.1589316125554549,0.15257664720880035,0.14628793190049452,0.13995,0.13419,0.12962,0.12398,0.11874718544586618,0.114
12-01-2026 12:45,25727.5,0.13318,0.1289557934309356,0.12466,0.11945,0.11652,0.11376708547193759,0.11134701792381035,0.10981,0.10928927215310089,0.10914,0.10924767359245872,0.10977,0.11115854529948349,0.11342,0.1931,0.18998,0.18359,0.17732,0.1711,0.16458920493928908,0.15835,0.15219833761139429,0.14586,0.1398,0.1351774862497144,0.13039,0.12556152676164323,0.12103
12-01-2026 12:50,25724.55,0.14204,0.1373758958123352,0.13291,0.1285,0.12508,0.12156,0.11871941308621653,0.11654,0.11567,0.11427,0.11384,0.11403,0.11481,0.11638,0.19309,0.18835,0.18208,0.17651,0.16953,0.16277,0.15723,0.15109447333437026,0.14472,0.13859,0.13453,0.12962,0.1253,0.12029
12-01-2026 12:55,25715.5,0.14309,0.13735,0.13007656957591235,0.12356,0.12039,0.11681,0.11462,0.11267440465937788,0.11168,0.11139,0.1111102958891742,0.11148,0.11248,0.11441,0.19219,0.18729,0.18184,0.17548,0.16905,0.16237,0.15666,0.15104488696120946,0.1453582830002355,0.13974103069723864,0.1341,0.12879,0.12389229080605142,0.11933
12-01-2026 13:00,25692.65,0.13268,0.13424,0.13095,0.127391096982873,0.12484,0.12196,0.11816,0.11592,0.11492701309215965,0.11378078608647438,0.11292,0.11317551766019177,0.11399,0.1154511864407155,0.19101,0.18652,0.18014,0.17417,0.16741254984222753,0.16101,0.15571,0.14966550348766072,0.14352151667820576,0.13751,0.1327,0.1277,0.12285,0.11824
12-01-2026 13:05,25702.65,0.14577,0.14064382188803337,0.13579,0.13046224828113126,0.12591,0.12264,0.11964,0.11692,0.11573,0.11455,0.11356,0.11369,0.1146826027594379,0.11663,0.19162,0.18615884821710763,0.1805,0.17474,0.16802714673689864,0.16178,0.15598,0.14951365082975307,0.14297,0.13744,0.13288,0.12801014774197123,0.12314,0.11809
12-01-2026 13:10,25710.85,0.14323,0.13453,0.12998,0.128,0.12374,0.1201,0.117,0.11471,0.11291,0.11137,0.11141,0.1113,0.11242582347070086,0.11484,0.19088,0.18534,0.18005,0.17456,0.1683,0.16214,0.15586,0.15028,0.14341,0.13820227621162776,0.13304361705218806,0.12799,0.12361,0.11846
12-01-2026 13:15,25725.15,0.12758,0.12543,0.1204,0.11638844960511356,0.1132,0.11159,0.10963655580287779,0.10805,0.10708,0.10705058674453691,0.10713,0.10774895079441103,0.10910484613046563,0.111,0.18790499999989763,0.18479,0.18073,0.17517,0.16885,0.16266,0.15748,0.15149559271309815,0.1453,0.14011438335236853,0.134890751872341,0.12999,0.12639,0.12273488700566304
12-01-2026 13:20,25697.4,0.14041800000001992,0.13529,0.13031,0.12608479948328427,0.1224,0.11874,0.11536,0.11443,0.11229,0.11137,0.11115622015156901,0.11101,0.11313,0.11563933333328436,0.18904,0.18412,0.17899,0.17303,0.16694753623122138,0.1610934486481392,0.15545,0.15004,0.1433,0.13781,0.13305,0.12716,0.12215256062884511,0.11772
12-01-2026 13:25,25704.15,0.12732,0.12404,0.11901,0.11637185748734763,0.11413,0.11166,0.10964127593788107,0.10819,0.10751344709066334,0.10714,0.10751,0.10825,0.10960109090909143,0.11145818181818967,0.18916,0.18468,0.17939,0.17361,0.16806,0.16222761443496575,0.1565,0.15082957115194434,0.1451748076245805,0.13946,0.134791224799597,0.12991,0.1254,0.12063
12-01-2026 13:30,25707.95,0.16035,0.1519739994282121,0.14463,0.13826460285431752,0.1325856034976977,0.12751589265454924,0.12301,0.11901,0.11727,0.11597,0.11518,0.1148,0.11578,0.11723,0.18884,0.18373035875769433,0.17838,0.17289,0.16635,0.16048,0.1545236230656594,0.1485,0.14168,0.13599,0.1308554461926942,0.1256159373457107,0.12086,0.11690900552486738
12-01-2026 13:35,25747.0,0.12697,0.13005,0.12265,0.11953633030855754,0.11729200155357422,0.11525,0.11212,0.11066310886118974,0.10947,0.10874,0.10825,0.10898,0.11004,0.11183,0.19147,0.18757,0.18138,0.17551,0.16951,0.16335,0.15791,0.15185,0.14597,0.14038699802163987,0.13462,0.1297643235606083,0.12485,0.12001
12-01-2026 13:40,25745.1,0.14660200000004409,0.1348,0.12516476850482205,0.11842,0.1158,0.11363,0.11035,0.10893,0.10798,0.10744875732847291,0.1074856398514126,0.10789,0.10922,0.1109,0.19178,0.18637666701663488,0.1807391735001159,0.17503553339860478,0.16951,0.16359,0.15776,0.1521,0.14563,0.13943,0.1347702979815578,0.13007929467887402,0.12541,0.12045
12-01-2026 13:45,25739.05,0.14182,0.13243,0.1274,0.12355,0.11938,0.11529,0.11248,0.11011,0.1089,0.10768,0.10761,0.10793,0.10927,0.11099,0.1918570000000006,0.1866749999999957,0.18113,0.17536,0.16902,0.16257,0.15702,0.15116,0.14454363582639548,0.13813,0.13379,0.1287,0.12433,0.119577500000009
12-01-2026 13:50,25735.6,0.13510599999997552,0.13214799999998483,0.1289599999999913,0.12561,0.12169,0.11822,0.11384,0.1118,0.1105,0.10937,0.10911502425246666,0.10914,0.11039,0.11193,0.19298,0.18672,0.18206,0.17617,0.16943676020074275,0.16319,0.15763,0.15127,0.14468,0.13839,0.13388,0.12816,0.12364,0.11821
12-01-2026 13:55,25743.25,0.13752,0.12317,0.1274,0.12181,0.11763,0.11525,0.11133,0.10985,0.10855,0.10770630726835595,0.10716,0.1077,0.10894044431669016,0.11096,0.19485132596685117,0.18885,0.18293493688139364,0.1768252259293603,0.17081,0.16449,0.15855,0.15269,0.14559,0.14017529222036632,0.13473,0.1299338077952908,0.12508,0.11957
12-01-2026 14:00,25734.9,0.13141,0.12459,0.12222552994284545,0.12034,0.11659871663908411,0.11315508753993742,0.11059,0.10946,0.10815,0.10718,0.10723,0.10780982282895958,0.10895654561766258,0.11075,0.19338,0.18746,0.1819578258725425,0.1766,0.17053,0.16404,0.15773411322140257,0.15150480205464778,0.14550032719495926,0.13956,0.13488,0.12952,0.12428398128106821,0.11936
12-01-2026 14:05,25732.75,0.13756,0.13142,0.12339,0.12785,0.12267,0.11871,0.1151718427920822,0.11212,0.11084157207187306,0.10958,0.10921238912554142,0.10908,0.11027337500000911,0.11212750000001748,0.19324,0.18731,0.18188,0.17644,0.16982,0.16312,0.15712773027245386,0.15116,0.14489850648967745,0.1384,0.1332299648199492,0.12785,0.12289,0.11768
12-01-2026 14:10,25739.35,0.14177799999995955,0.13049,0.12053,0.11662035945993157,0.11324,0.11198,0.10906,0.10643,0.10608,0.10546,0.10522,0.10593,0.10745341998466094,0.10964,0.19315,0.18786,0.18327,0.1768945511263785,0.17067,0.16446,0.15848,0.15258,0.14634541366851256,0.13985,0.13481427526658202,0.12965,0.12533,0.11911
12-01-2026 14:15,25729.15,0.13958,0.13351,0.12656,0.1222,0.11842,0.11527,0.11215505139941873,0.10986,0.10878,0.10763,0.10776,0.1082,0.10965,0.11154,0.19299,0.1865,0.18163,0.17545433327137788,0.1691498188648452,0.16309,0.15715,0.15097,0.14479,0.13865,0.13344,0.12855763089777858,0.12363,0.11826
12-01-2026 14:20,25736.35,0.15081750000001293,0.14464,0.13888,0.13311,0.1279,0.12296483093812521,0.11872,0.11572,0.11399,0.11222,0.11149586296072328,0.11128,0.11182,0.11324599999997886,0.19212,0.1869,0.18105,0.17619,0.1699,0.16246,0.15594892424502388,0.14956599404050247,0.143464696623422,0.13731,0.1324,0.12651,0.12100094623423593,0.11595
12-01-2026 14:25,25762.75,0.13676,0.13189,0.12698,0.12283,0.11747,0.11438,0.11065,0.10897,0.1075,0.1065,0.10599,0.10633393352272057,0.10746,0.10923599999999567,0.19377,0.18813696708457997,0.1825,0.17716,0.17083431180378958,0.16475,0.15889,0.15268809795697996,0.14649483440424108,0.14034,0.13525,0.12988,0.12539,0.1197
12-01-2026 14:30,25753.1,0.12346750000003226,0.11977,0.11613,0.11389,0.11126,0.10876016476081374,0.10683,0.10553,0.10493,0.10422,0.10465174324009116,0.10536,0.10669,0.10846,0.19326,0.1881421132189186,0.18279,0.17731,0.17082348510543166,0.16471,0.15875,0.15268,0.14634,0.14043,0.13567,0.13022,0.1255,0.12037
12-01-2026 14:35,25716.7,0.15174,0.14512,0.13909,0.13307,0.12727,0.12346,0.11932,0.11644928677772397,0.11392067813960441,0.11210563572694696,0.11126,0.11126,0.11214723076922439,0.11384553846154333,0.19086,0.18502,0.17934,0.17431,0.16802,0.16121,0.15532,0.14909006596976096,0.1426,0.13638,0.13169,0.12575,0.12104,0.11570000000000302
